2025-01-04 12:33:50,534 - INFO - Successfully updated/inserted event: Nowruz
2025-01-04 12:33:50,534 - INFO - Successfully updated/inserted event: Family Day
2025-01-04 12:33:50,535 - INFO - Successfully updated/inserted event: Sri Krishna Jayanti
2025-01-04 12:33:50,536 - INFO - Successfully updated/inserted event: Hanuman Jayanti
2025-01-04 12:33:50,537 - INFO - Successfully updated/inserted event: Commonwealth Day
2025-01-04 12:33:50,537 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-Fi\u1e6dr
2025-01-04 12:33:50,538 - INFO - Successfully updated/inserted event: Easter
2025-01-04 12:33:50,539 - INFO - Successfully updated/inserted event: National Day for Remembrance and Action on Violence Against Women
2025-01-04 12:33:50,539 - INFO - Successfully updated/inserted event: Ascension
2025-01-04 12:33:50,540 - INFO - Successfully updated/inserted event: Wesak
2025-01-04 12:33:50,541 - INFO - Successfully updated/inserted event: Laylat al Baraat
2025-01-04 12:33:50,541 - INFO - Successfully updated/inserted event: Navaratri
2025-01-04 12:33:50,541 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 12:33:50,542 - INFO - Successfully updated/inserted event: \u0100sh\u016br\u0101
2025-01-04 12:33:50,543 - INFO - Successfully updated/inserted event: Navvarsha
2025-01-04 12:33:50,543 - INFO - Successfully updated/inserted event: Diwali
2025-01-04 12:33:50,543 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-Fi\u1e6dr
2025-01-04 12:33:50,544 - INFO - Successfully updated/inserted event: National Flag of Canada Day
2025-01-04 12:33:50,545 - INFO - Successfully updated/inserted event: Raksha Bandhan
2025-01-04 12:33:50,545 - INFO - Successfully updated/inserted event: Islamic New Year
2025-01-04 12:33:50,546 - INFO - Successfully updated/inserted event: Ramadan
2025-01-04 12:33:50,546 - INFO - Successfully updated/inserted event: Vaisakhi
2025-01-04 12:33:50,547 - INFO - Successfully updated/inserted event: Pentecost
2025-01-04 12:33:50,548 - INFO - Successfully updated/inserted event: All Saints Day
2025-01-04 12:33:50,548 - INFO - Successfully updated/inserted event: Mid-Autumn Festival
2025-01-04 12:33:50,549 - INFO - Successfully updated/inserted event: Sri Krishna Jayanti
2025-01-04 12:33:50,549 - INFO - Successfully updated/inserted event: Islamic New Year
2025-01-04 12:33:50,549 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 12:33:50,550 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-'A\u1e0d\u1e25á
2025-01-04 12:33:50,550 - INFO - Successfully updated/inserted event: \u0100sh\u016br\u0101
